internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
2210,Hospitalizations for Pneumoconiosis,874,255,Average annual rate,"Number of hospitalizations with a pneumoconiosis ICD-9-CM diagnosis code 500 - 505 or an ICD-10-CM diagnosis code J60 - J64, among NYC residents aged 15 years or older, divided by the population of NYC residents aged 15 years or older, expressed as 3-year Average annual rate per 100,000 residents.",,"per 100,000 (age 15+)",70,U.S. Census Bureau Population Estimates,U.S. Census Bureau Population Estimates (V2016),Y
2210,Hospitalizations for Pneumoconiosis,877,240,Number (age 15+),"Number of hospitalizations with a pneumoconiosis ICD-9-CM diagnosis code 500 - 505 or an ICD-10-CM diagnosis code J60 - J64, among NYC residents aged 15 years or older, over a 3-year period.",10,,69,SPARCS,Statewide Planning and Research Cooperative System,Y
2211,Hospitalizations Billed to Workers Compensation,875,255,Average annual rate,"Number of hospitalizations among employed NYC residents aged 16 years or older with workers' compensation listed as the primary payer over a 3-year period, divided by the population of employed NYC residents aged 16 years or older in each of these years, expressed as a 3-year Average annual rate per 100,000.",,"per 100,000 workers",69,SPARCS,Statewide Planning and Research Cooperative System,Y
2211,Hospitalizations Billed to Workers Compensation,875,255,Average annual rate,"Number of hospitalizations among employed NYC residents aged 16 years or older with workers' compensation listed as the primary payer over a 3-year period, divided by the population of employed NYC residents aged 16 years or older in each of these years, expressed as a 3-year Average annual rate per 100,000.",,"per 100,000 workers",68,U.S. Department of Labor BLS CPS,U.S. Bureau of Labor Statistics Current Population Survey,Y
2211,Hospitalizations Billed to Workers Compensation,876,256,Number (employed),Number of hospitalizations among employed NYC residents aged 16 years or older with workers' compensation listed as the primary payer in hospital discharge data over a 3-year period. ,10,,69,SPARCS,Statewide Planning and Research Cooperative System,Y
2214,Work-Related Deaths across All Industries,882,2,Number,"Number of fatal work-related injuries occurring in NYC and reported to the U.S. Bureau of Labor Statistics Census of Fatal Occupational Injuries. CFOI produces statistics on fatal work-related injuries by cross-referencing multiple sources, such as death certificates, workers' compensation reports, and Occupational Safety and Health Administration (OSHA) investigation reports.",10,,64,US BLS CFOI,U.S. Bureau of Labor Statistics Census of Fatal Occupational Injuries,Y
2214,Work-Related Deaths across All Industries,883,1,Estimated annual rate,"Number of fatal work-related injuries occurring in NYC and reported to the U.S. Bureau of Labor Statistics, divided by the size of the NYC workforce, expressed as deaths per 10,000 workers.",,"per 100,000 workers",68,U.S. Department of Labor BLS CPS,U.S. Bureau of Labor Statistics Current Population Survey,Y
2214,Work-Related Deaths across All Industries,883,1,Estimated annual rate,"Number of fatal work-related injuries occurring in NYC and reported to the U.S. Bureau of Labor Statistics, divided by the size of the NYC workforce, expressed as deaths per 10,000 workers.",,"per 100,000 workers",64,US BLS CFOI,U.S. Bureau of Labor Statistics Census of Fatal Occupational Injuries,Y
2215,Work-Related Deaths in the Construction Industry Citywide,884,2,Number,Number of fatal construction injuries occurring in NYC and reported to the U.S. Bureau of Labor Statistics Census of Fatal Occupational Injuries.  ,10,,64,US BLS CFOI,U.S. Bureau of Labor Statistics Census of Fatal Occupational Injuries,Y
2215,Work-Related Deaths in the Construction Industry Citywide,885,257,Annual rate,"Number of fatal construction injuries occurring in NYC and reported to the U.S. Bureau of Labor Statistics, divided by the NYC construction workforce,  expressed as deaths per 10,000 workers. ",,"per 100,000 workers",64,US BLS CFOI,U.S. Bureau of Labor Statistics Census of Fatal Occupational Injuries,Y
2215,Work-Related Deaths in the Construction Industry Citywide,885,257,Annual rate,"Number of fatal construction injuries occurring in NYC and reported to the U.S. Bureau of Labor Statistics, divided by the NYC construction workforce,  expressed as deaths per 10,000 workers. ",,"per 100,000 workers",66,US BLS CPS,U.S. Bureau of Labor Statistics Current Population Survey,Y
2216,Children under 6 years with elevated blood lead levels by NTA,,230,Average annual number (5+ mcg/dL),"Sum of the number of children under 6 years of age with blood lead levels (BLL) 5 mcg/dL or greater over the time period, divided by the number of years in the time period. While children can receive more than one test during the calendar year, for this measure children are only counted once per year using the highest confirmed blood lead level during the calendar year. If the child does not have a confirmed test in a given year, the child's blood lead level is based on the highest capillary or unknown test type. For the purpose of providing data for small geographic areas, multiple years of data were combined to get sufficient numbers of observations to make more reliable estimates for a greater number of neighborhood tabulation areas (NTAs).",10,,8,NYC Healthy Homes Program,New York City Healthy Homes Program,Y
2216,Children under 6 years with elevated blood lead levels by NTA,,231,Average annual number tested,"Average annual number of children under 6 years of age tested for lead poisoning. Children may be tested multiple times in a given year but for this measure are only counted once per year. All children are counted regardless of blood specimen type (confirmed or unconfirmed). Numbers are rounded to nearest 10. For the purpose of providing data for small geographic areas, multiple years of data were combined to get sufficient numbers of observations to make more reliable estimates for a greater number of neighborhood tabulation areas (NTAs).",10,,8,NYC Healthy Homes Program,New York City Healthy Homes Program,Y
2216,Children under 6 years with elevated blood lead levels by NTA,,209,Rate (5+ mcg/dL),"Number of children under 6 years of age tested with blood lead levels (BLL) 5 mcg/dL or greater, divided by the total number of children under 6 years of age who were tested; expressed as cases per 1,000 tested. While children can receive more than one test during the calendar year, for this measure children are only counted once per year using the highest confirmed blood lead level during the calendar year. If the child does not have a confirmed test in a given year, the child's blood lead level is based on the highest capillary or unknown test type. For the purpose of providing data for small geographic areas, multiple years of data were combined to get sufficient numbers of observations to make more reliable estimates for a greater number of neighborhood tabulation areas (NTAs).",18,"per 1,000 tested",8,NYC Healthy Homes Program,New York City Healthy Homes Program,Y
2218,Babesiosis,1006,2,Number,"Number of cases meeting the<a href=""https://wwwn.cdc.gov/nndss/conditions/babesiosis/case-definition/2011/""> national case definition</a>.",10,,65,NYC DOHMH Bureau of Communicable Disease,NYC DOHMH Bureau of Communicable Disease,Y
2218,Babesiosis,1007,28,Age-adjusted rate,"Age-adjusted rates were calculated per 100,000 population using NYC DOHMH population estimates, modified from US Census Bureau interpolated intercensal estimates, updated April 2017. ",22,"per 100,000",65,NYC DOHMH Bureau of Communicable Disease,NYC DOHMH Bureau of Communicable Disease,Y
2218,Babesiosis,1008,1,Estimated annual rate,"Crude Rate  per 100,000 Population ",22,"per 100,000",65,NYC DOHMH Bureau of Communicable Disease,NYC DOHMH Bureau of Communicable Disease,Y
2232,Self-Reported Health,894,,Number,"Estimated number of adults who report their overall health as ""excellent,"" ""very good"" or ""good"" on a scale of one to five (excellent, very good, good, fair or poor), rounded to the nearest 1,000.",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2232,Self-Reported Health,1059,,Percent,"Estimated number of adults who report their overall health as ""excellent,"" ""very good"" or ""good"" on a scale of one to five (excellent, very good, good, fair or poor), divided by all adults; expressed as percent. ",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2235,Adults Reporting Personal Use of Pesticides,934,,Percent (Tempo or Chinese Chalk),"Estimated number of adults who reported using any illegal methods of pesticide (Tempo or Chinese Chalk) inside of the home to control insects, among pesticide users in the past 12 months, divided by all adults in the area; expressed as percent.",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2235,Adults Reporting Personal Use of Pesticides,936,,Percent (Spray/Bomb only),"Estimated number of adults who reported using any ineffective methods of pesticide (Sprays or Foggers) inside of the home to control insects, among pesticide users in the past 12 months, divided by all adults in the area; expressed as percent.",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2235,Adults Reporting Personal Use of Pesticides,939,,Number (Safer methods only),"Estimated number of adults who reported using only safe methods of pesticide (Bait, Gel, or Boric acid) inside of the home to control insects, among pesticide users in the past 12 months, rounded to the nearest 1,000.",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2235,Adults Reporting Personal Use of Pesticides,940,,Percent (Safer methods only),"Estimated number of adults who reported using only safe methods of pesticide (Bait, Gel, or Boric acid) inside of the home to control insects, among pesticide users in the past 12 months, divided by all adults in the area; expressed as percent.",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2235,Adults Reporting Personal Use of Pesticides,941,,Number (any use),"Estimated number of adults who reported using any pesticide inside of the home to control insects in the past 12 months, rounded to the nearest 1,000.",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2235,Adults Reporting Personal Use of Pesticides,942,,Percent (any use),"Estimated number of adults who reported using any pesticide inside of the home to control insects in the past 12 months, divided by all adults in the area; expressed as percent.",10,,40,NYC Child CHS,New York City Child Community Health Survey,Y
2235,Adults Reporting Personal Use of Pesticides,942,,Percent (any use),"Estimated number of adults who reported using any pesticide inside of the home to control insects in the past 12 months, divided by all adults in the area; expressed as percent.",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2236,Adults Reporting Driving in the Last 30 Days,898,2,Number,"Estimated number of adults who reported driving in NYC in the last 30 days, rounded to the nearest 1,000. ",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2236,Adults Reporting Driving in the Last 30 Days,899,5,Percent,Estimated percent of adults who reported driving in NYC in the last 30 days; expressed as a percent.,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2237,Adults Reporting Messaging While Driving in the Last 30 Days,900,2,Number,"Estimated number of adult drivers (drove in the last 30 days) who responded ""often"", ""sometimes"" or ""rarely"" to the question: ""In the past 30 days, when you drove in New York City, how often have you read or sent a text message or email while you were driving?"" ",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2237,Adults Reporting Messaging While Driving in the Last 30 Days,901,5,Percent,"Estimated percent of adult drivers (drove in the last 30 days) who responded ""often"", ""sometimes"" or ""rarely"" to the question: ""In the past 30 days, when you drove in New York City, how often have you read or sent a text message or email while you were driving?""",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2238,Adults Reporting Speeding in the Last 30 Days,902,2,Number,"Estimated number of adult drivers (drove in the last 30 days) who responded ""often"", ""sometimes"" or ""rarely"" to the question:  ""In the past 30 days, when you drove in New York City, how often did you drive 10 miles per hour or more over the posted speed limit?"" ",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2238,Adults Reporting Speeding in the Last 30 Days,903,5,Percent,"Estimated percent of adult drivers (drove in the last 30 days) who responded ""often"", ""sometimes"" or ""rarely"" to the question:  ""In the past 30 days, when you drove in New York City, how often did you drive 10 miles per hour or more over the posted speed limit?"" ",10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2239,Work-Related Deaths in the Construction Industry by Borough,904,,Number,"Number of fatal construction injuries occurring in NYC by borough in which the injury occurred, across all 3 years.",10,,4,NYC BVS,New York City Bureau of Vital Statistics,Y
2239,Work-Related Deaths in the Construction Industry by Borough,904,,Number,"Number of fatal construction injuries occurring in NYC by borough in which the injury occurred, across all 3 years.",10,,67,OCME,NYC Office of Chief Medical Examiner,Y
2239,Work-Related Deaths in the Construction Industry by Borough,904,,Number,"Number of fatal construction injuries occurring in NYC by borough in which the injury occurred, across all 3 years.",10,,68,U.S. Department of Labor BLS CPS,U.S. Bureau of Labor Statistics Current Population Survey,Y
2312,Commercial Insecticide Use,953,280,All liquids,"Sum of gallons (gal) of liquid pesticide applications that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide. ",68,gallons,13,NYS PSUR,New York State Pesticide Sales and Use Registry (PSUR),Y
2312,Commercial Insecticide Use,954,279,All solids,"Sum of pounds (lb) of solid pesticide applications that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, ""mechanical"", or termiticide. ",67,pounds,13,NYS PSUR,New York State Pesticide Sales and Use Registry (PSUR),Y
2312,Commercial Insecticide Use,955,282,Carbamate liquids,"Sum of gallons (gal) of liquid pesticide applications that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, or termiticide; and containing active ingredient of the chemical class N-methyl carbamate ",68,gallons,13,NYS PSUR,New York State Pesticide Sales and Use Registry (PSUR),Y
2312,Commercial Insecticide Use,956,281,Carbamate solids,"Sum of pounds (lb) of solid pesticide applications that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, or termiticide; and containing active ingredients of the chemical class N-methyl carbamate ",67,pounds,13,NYS PSUR,New York State Pesticide Sales and Use Registry (PSUR),Y
2312,Commercial Insecticide Use,957,284,Organophosphate liquids,"Sum of gallons (gal) of liquid pesticide applications that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, or termiticide; and containing active ingredient of the chemical class organophosphorous compound. ",68,gallons,13,NYS PSUR,New York State Pesticide Sales and Use Registry (PSUR),Y
2312,Commercial Insecticide Use,958,283,Organophosphate solids,"Sum of pounds (lb) of solid pesticide applications that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, or termiticide; and containing active ingredient of the chemical class organophosphorous compound. ",67,pounds,13,NYS PSUR,New York State Pesticide Sales and Use Registry (PSUR),Y
2312,Commercial Insecticide Use,959,286,Pyrethroid/pyrethrin liquids,"Sum of gallons (gal) of liquid pesticide applications that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, or termiticide; and containing active ingredient of the chemical class pyrethrin or pyrethroid. ",68,gallons,13,NYS PSUR,New York State Pesticide Sales and Use Registry (PSUR),Y
2312,Commercial Insecticide Use,960,285,Pyrethroid/pyrethrin solids,"Sum of pounds (lb) of solid pesticide applications that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, or termiticide; and containing active ingredient of the chemical class pyrethrin or pyrethroid. ",67,pounds,13,NYS PSUR,New York State Pesticide Sales and Use Registry (PSUR),Y
2312,Commercial Insecticide Use,966,293,Best practice products,"Sum of pounds (lb) of solid pesticide applications that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, or termiticide; having the term bait or gel in the product name, or containing active ingredients boric acid, disodium octaborate tetrahydrate, sodium tetraborate (pentahydrate), indoxacarb, silica gel, diatomaceous earth, (Z)-9-tricosene, S-methoprene, spinosad, hydramethylnon, pyriproxyfen, or fipronil; and not containing active ingredients of the chemical classes pyrethrins, pyrethroids, N-methyl carbamates or organophosphorous compounds. ",67,pounds,13,NYS PSUR,New York State Pesticide Sales and Use Registry (PSUR),Y
2317,Jail Incarceration,973,,Estimated annual rate,"Crude rate of of incarcerated adults in NYC Department of Correction facilities per 1,000 population ages 18 and older. Addresses at admission to New York City Department of Correction facilities were geocoded; 69% of all records could be geocoded to a valid NTA. Data were limited to those ages 18 years of age and older and deduplicated by individuals' unique ID numbers and NTAs of residence. The six years of count data were annualized by dividing by six.",70,"per 1,000 adults",71,NYCD,New York City Department of Correction,Y
2322,Premature Mortality,1230,2,Number,Number of deaths occurring before age 65.,10,,4,NYC BVS,New York City Bureau of Vital Statistics,Y
2323,School Absenteeism,984,5,Percent,"The percent of NYC public school students, grades K to 5, who were chronically absent during the 2013-14 school year. Chronically absent is defined as missing 20 or more school days per year.",10,,72,NYC DOE,New York City Department of Education,Y
2325,Race and Ethnicity,987,,Asian (percent),Estimated percent of people who are only Asian.,10,,26,American Community Survey,American Community Survey,Y
2325,Race and Ethnicity,988,,Black (percent),Estimated percent of people who are only Black.,10,,26,American Community Survey,American Community Survey,Y
2325,Race and Ethnicity,992,,Total population,Estimated total population.,10,,26,American Community Survey,American Community Survey,Y
2325,Race and Ethnicity,1192,,Non-white (percent),Estiamted percent of people who are not White.,10,,26,American Community Survey,American Community Survey,Y
2334,High School Graduation,1024,2,Number,Estimated number of people 25 years and over who have completed High School (Includes Equivalency).,10,,26,American Community Survey,American Community Survey,Y
2334,High School Graduation,1025,5,Percent,"Estimated number of people 25 years and over who have completed High School (Includes Equivalency), divided by the total number of people 25 years and over; expressed as percent. ",10,,26,American Community Survey,American Community Survey,Y
2335,Limited English,1026,2,Number,Estimated number of people who do not speak English at home and are not English Proficent.,10,,26,American Community Survey,American Community Survey,Y
2335,Limited English,1027,5,Percent,"Estimated number of people who do not speak English at home and are not English Proficent, divided by the total population; expressed as percent. ",10,,26,American Community Survey,American Community Survey,Y
2336,Rent Burdened Households,1028,2,Number,Estimated number of renter households whose gross rent (rent plus electricity and heating fuel costs) equals at least 30 percent of their income.,10,,26,American Community Survey,American Community Survey,Y
2336,Rent Burdened Households,1029,5,Percent,"Estimated number of renter households whose gross rent (rent plus electricity and heating fuel costs) equals at least 30 percent of their income, divided by the total number of households; expressed as percent.",10,,26,American Community Survey,American Community Survey,Y
2337,Unemployment,1030,2,Number,"Estimated number of people in the civilian labor force (16 years and older) who are unemployed. All civilians 16 years old and over are classified as unemployed if they (1) were neither ""at work"" nor ""with a job but not at work"" during the reference week, and (2) were looking for work during the last 4 weeks, and (3) were available to accept a job. Also included as unemployed are civilians who did not work at all during the reference week, were waiting to be called back to a job from which they had been laid off, and were available for work except for temporary illness.",10,,26,American Community Survey,American Community Survey,Y
2337,Unemployment,1032,5,Percent,"Estimated number of people in the civilian labor force (16 years and older) who are unemployed, divided by the total civilian labor force; expressed as percent.All civilians 16 years old and over are classified as unemployed if they (1) were neither ""at work"" nor ""with a job but not at work"" during the reference week, and (2) were looking for work during the last 4 weeks, and (3) were available to accept a job. Also included as unemployed are civilians who did not work at all during the reference week, were waiting to be called back to a job from which they had been laid off, and were available for work except for temporary illness.",10,,26,American Community Survey,American Community Survey,Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1033,,Everyday (number),Estimated number of people who reported smelling cigarette smoke everyday in their home that comes from another home or apartment or from the outside. ,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1034,,Everyday (percent),Estimated number of people who reported smelling cigarette smoke everyday in their home that comes from another home or apartment or from the outside; expressed as percent. ,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1035,,Never (number),Estimated number of people who reported never smelling cigarette smoke in their home that comes from another home or apartment or from the outside. ,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1036,,Never (percent),Estimated number of people who reported never smelling cigarette smoke in their home that comes from another home or apartment or from the outside; expressed as percent. ,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1037,,Sometimes (number),Estimated number of people who reported sometimes smelling cigarette smoke in their home that comes from another home or apartment or from the outside.,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2338,Adults Reporting Secondhand Smoke at Home from Outside Sources,1038,,Sometimes (percent),Estimated number of people who reported sometimes smelling cigarette smoke in their home that comes from another home or apartment or from the outside; expressed as percent.,10,,1,NYC CHS,New York City Community Health Survey (CHS),Y
2339,Youth Asthma in the Past 12 Months,1039,2,Number,"Estimated number of public high school students who reported having an asthma attack in the past 12 months , rounded to the nearest 1,000. ",10,,32,NYC YRBS,New York City Youth Risk Behavioral Survey,Y
2339,Youth Asthma in the Past 12 Months,1040,5,Percent,"Estimated number of public high school students who reported having an asthma attack in the past 12 months, divided by the total number of public high school students; expressed as a percent. ",10,,32,NYC YRBS,New York City Youth Risk Behavioral Survey,Y
2340,West Nile virus,1041,28,Age-adjusted rate,"Age-adjusted rates were calculated per 100,000 population using NYC DOHMH population estimates, modified from US Census Bureau interpolated intercensal estimates, updated April 2017.",22,"per 100,000",65,NYC DOHMH Bureau of Communicable Disease,NYC DOHMH Bureau of Communicable Disease,Y
2340,West Nile virus,1042,2,Number,Number of cases meeting the national case definition ,10,,65,NYC DOHMH Bureau of Communicable Disease,NYC DOHMH Bureau of Communicable Disease,Y
2340,West Nile virus,1043,1,Estimated annual rate,"Crude Rate  per 100,000 Population ",22,"per 100,000",65,NYC DOHMH Bureau of Communicable Disease,NYC DOHMH Bureau of Communicable Disease,Y
2341,Chronic Obstructive Pulmonary Disease Hospitalization,1063,28,Age-adjusted rate,"Number of Chronic Obstructive Pulmonary Disease (COPD)-related hospitalizations among NYC residents aged 25 years and older, summed within 5-year age groups, and divided by the population in each age group using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents. Hospitalizations include ICD-9 principal diagnosis codes 490 (bronchitis, not specified as acute or chronic), 491 (chronic bronchitis), 492 (emphysema), 496 (chronic airway obstruction, not elsewhere classified), 493.2 (chronic obstructive asthma) or ICD-10 principal diagnosis codes J40 (bronchitis, not specified as acute or chronic), J41-J42 (chronic bronchitis), J43 (emphysema), or J44 (other COPD). Cases with 493.2 are excluded if none of the secondary diagnosis fields contain 490-492 or 496. New York hospitals began using the ICD-10 system on October 1, 2015.  Because the ICD systems differ in how they classify COPD, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2341,Chronic Obstructive Pulmonary Disease Hospitalization,1064,2,Number,"Number of Chronic Obstructive Pulmonary Disease (COPD)-related hospitalizations among NYC residents aged 25 years and older, summed within 5-year age groups. Hospitalizations include ICD-9 principal diagnosis codes 490 (bronchitis, not specified as acute or chronic), 491 (chronic bronchitis), 492 (emphysema), 496 (chronic airway obstruction, not elsewhere classified), 493.2 (chronic obstructive asthma) or ICD-10 principal diagnosis codes J40 (bronchitis, not specified as acute or chronic), J41-J42 (chronic bronchitis), J43 (emphysema), or J44 (other COPD). Cases with 493.2 are excluded if none of the secondary diagnosis fields contain 490-492 or 496. New York hospitals began using the ICD-10 system on October 1, 2015.  Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2341,Chronic Obstructive Pulmonary Disease Hospitalization,1065,1,Estimated annual rate,"Number of Chronic Obstructive Pulmonary Disease (COPD)-related hospitalizations among NYC residents aged 25 years and older, summed within 5-year age groups, and divided by the population in each age group using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Rate is expressed as cases per 10,000 residents. Hospitalizations include ICD-9 principal diagnosis codes 490 (bronchitis, not specified as acute or chronic), 491 (chronic bronchitis), 492 (emphysema), 496 (chronic airway obstruction, not elsewhere classified), 493.2 (chronic obstructive asthma) or ICD-10 principal diagnosis codes J40 (bronchitis, not specified as acute or chronic), J41-J42 (chronic bronchitis), J43 (emphysema), or J44 (other COPD). Cases with 493.2 are excluded if none of the secondary diagnosis fields contain 490-492 or 496. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000 ",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2343,Chronic Obstructive Pulmonary Disease Emergency Department Visits,1066,28,Age-adjusted rate,"Number of Chronic Obstructive Pulmonary Disease (COPD)-related emergency department (ED) visits among NYC residents aged 25 years and older, summed within 5-year age groups, and divided by the population in each age group using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. ED vists include ICD-9 principal diagnosis codes 490 (bronchitis, not specified as acute or chronic), 491 (chronic bronchitis), 492 (emphysema), 496 (chronic airway obstruction, not elsewhere classified), 493.2 (chronic obstructive asthma) or ICD-10 principal diagnosis codes J40 (bronchitis, not specified as acute or chronic), J41-J42 (chronic bronchitis), J43 (emphysema), or J44 (other COPD). Cases with 493.2 are excluded if none of the secondary diagnosis fields contain 490-492 or 496. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2343,Chronic Obstructive Pulmonary Disease Emergency Department Visits,1067,2,Number,"Number of Chronic Obstructive Pulmonary Disease (COPD)-related emergency department (ED) visits among NYC residents aged 25 years and older, summed within 5-year age groups. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. ED vists include ICD-9 principal diagnosis codes 490 (bronchitis, not specified as acute or chronic), 491 (chronic bronchitis), 492 (emphysema), 496 (chronic airway obstruction, not elsewhere classified), 493.2 (chronic obstructive asthma) or ICD-10 principal diagnosis codes J40 (bronchitis, not specified as acute or chronic), J41-J42 (chronic bronchitis), J43 (emphysema), or J44 (other COPD). Cases with 493.2 are excluded if none of the secondary diagnosis fields contain 490-492 or 496. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2343,Chronic Obstructive Pulmonary Disease Emergency Department Visits,1068,1,Estimated annual rate,"Number of Chronic Obstructive Pulmonary Disease (COPD)-related emergency department (ED) visits among NYC residents aged 25 years and older, summed within 5-year age groups, and divided by the population in each age group using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Rate is expressed as cases per 10,000 residents. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. ED vists include ICD-9 principal diagnosis codes 490 (bronchitis, not specified as acute or chronic), 491 (chronic bronchitis), 492 (emphysema), 496 (chronic airway obstruction, not elsewhere classified), 493.2 (chronic obstructive asthma) or ICD-10 principal diagnosis codes J40 (bronchitis, not specified as acute or chronic), J41-J42 (chronic bronchitis), J43 (emphysema), or J44 (other COPD). Cases with 493.2 are excluded if none of the secondary diagnosis fields contain 490-492 or 496. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2364,NYC Agency Use of Fungicides,1118,349,All agency application count,"Total count of pesticide applications made by NYC agencies or their contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2364,NYC Agency Use of Fungicides,1118,349,All agency application count,"Total count of pesticide applications made by NYC agencies or their contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2364,NYC Agency Use of Fungicides,1119,354,All agency (liquids),"Sum of gallons of liquid pesticide applications made by NYC agencies or their contractors that meet the following qualifications: classified as fungistat, fungicide, fungicide/fungistat, or fungicide/nematicide. Excludes products classified as disinfectant, sanitizer, microbicide, microbicide/microbistat, insect growth regulator, insecticide, miticide, or termiticide.",15,gallons,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
